timestamp,user_command,action,args,decision,success,message,telemetry
2026-07-18T13:14:21.565400+00:00,50 70 konumuna git,go_to,"{""x"": 50.0, ""y"": 70.0}",rejected,False,REDDEDİLDİ: go_to için drone önce havada olmalıdır (kalkış yapın).,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:14:28.330931+00:00,40 metreye kalk,takeoff,"{""altitude"": 40.0}",approved,True,40.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 40.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:14:34.865202+00:00,59 70 e git,go_to,"{""x"": 59.0, ""y"": 70.0}",approved,True,"(59.0, 70.0) konumuna engelden dolaşarak gidiş onaylandı (1 ara nokta).","{""x"": 59.0, ""y"": 70.0, ""altitude"": 40.0, ""mode"": ""HOVER"", ""battery"": 88.23, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:14:48.367628+00:00,eve dön,return_to_home,{},approved,True,Eve dönüş (RTH) onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 78.65, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:14:50.986494+00:00,şarj,unknown,{},rejected,False,"Komut anlaşılamadı. Desteklenen işlemler: telemetri sorgulama, kalkış, iniş, eve dönüş, bir konuma gitme.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 78.65, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:14:58.942357+00:00,şarj doldur,recharge,{},approved,True,🔋 Şarj tamamlandı; drone ev istasyonunda. Batarya %100.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:15:04.832097+00:00,şarj kaç,unknown,{},rejected,False,"Komut anlaşılamadı. Desteklenen işlemler: telemetri sorgulama, kalkış, iniş, eve dönüş, bir konuma gitme.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:17:14.268276+00:00,durum ne,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:27.610242+00:00,"50 metre yükseklikten 12,23 konumuna git o noktayı 10 metre çapında dolaşıp gözlemle 5 metre yükseklikte o çapta 2 tur attıktan sonra tekrar aynı yüksekliğe gelip başlangıç noktasına dön",observe_mission,"{""x"": 12.0, ""y"": 23.0, ""radius"": 5.0, ""laps"": 2}",approved,True,"🔭 Gözlem görevi — (12.0, 23.0) çevresinde 5.0 m yarıçapla 2 tur. |   ✅ Kalkış tamamlandı. Drone 50.0 m irtifada havada bekliyor (batarya %95). |   ✅ Hedefe ulaşıldı. Konum: (x=12.0 m, y=23.0 m), İrtifa: 50.0 m (batarya %93). |   ✅ 🔭 Gözlem tamamlandı: (12, 23) çevresinde 5 m yarıçaplı yörüngede 5 m irtifada 2 tur atıldı (batarya %87). |   ✅ Hedefe ulaşıldı. Konum: (x=12.0 m, y=23.0 m), İrtifa: 50.0 m (batarya %86). |   ✅ Eve dönüş tamamlandı; drone başlangıç noktasına inip durdu (batarya %79). '🔋 şarj et' diyerek bataryayı doldurabilirsiniz.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 79.26, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:27.696249+00:00,45 metreye kalk,takeoff,"{""altitude"": 45.0}",approved,True,45.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 45.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:27.771723+00:00,-30 20 noktasına git,go_to,"{""x"": -30.0, ""y"": 20.0}",approved,True,"(-30.0, 20.0) konumuna gidiş onaylandı.","{""x"": -30.0, ""y"": 20.0, ""altitude"": 45.0, ""mode"": ""HOVER"", ""battery"": 92.2, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:27.848689+00:00,oraya bir destek paketi bırak,drop_payload,{},approved,True,"📦 Kargo bölmesi açıldı; 'destek paketi' (x=-30.0 m, y=20.0 m) konumuna bırakıldı. Kalan yük: 2 paket.","{""x"": -30.0, ""y"": 20.0, ""altitude"": 45.0, ""mode"": ""HOVER"", ""battery"": 91.7, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 2}"
2026-07-18T13:30:27.923806+00:00,başlangıç noktasına dön,return_to_home,{},approved,True,Eve dönüş (RTH) onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 84.89, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 2}"
2026-07-18T13:30:27.997920+00:00,"45 metreye kalk, -30 20 noktasına git ve oraya bir destek paketi bırak sonra başlangıç noktasına dön",mission_plan,"{""steps"": [""45 metreye kalk"", ""-30 20 noktasına git"", ""oraya bir destek paketi bırak"", ""başlangıç noktasına dön""]}",approved,True,45 metreye kalk; -30 20 noktasına git; oraya bir destek paketi bırak; başlangıç noktasına dön,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 84.89, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 2}"
2026-07-18T13:30:28.081778+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:28.158568+00:00,50 70 noktasına git,go_to,"{""x"": 50.0, ""y"": 70.0}",approved,True,"(50.0, 70.0) konumuna engelden dolaşarak gidiş onaylandı (1 ara nokta).","{""x"": 50.0, ""y"": 70.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 88.58, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:28.235004+00:00,20 metreye kalk ve 50 70 noktasına git,mission_plan,"{""steps"": [""20 metreye kalk"", ""50 70 noktasına git""]}",approved,True,20 metreye kalk; 50 70 noktasına git,"{""x"": 50.0, ""y"": 70.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 88.58, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:28.319786+00:00,kalkışa geç,clarify,{},clarify,False,Kalkış komutu için hedef irtifa belirtilmedi. Lütfen kaç metreye kalkış yapılacağını belirtin (ör. '20 metreye kalk').,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:28.397924+00:00,25.0 metreye kalk,takeoff,"{""altitude"": 25.0}",approved,True,25.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:28.471192+00:00,bir koordinata gidelim,clarify,{},clarify,False,"Gidilecek konum için en az x ve y koordinatı gerekli (ör. '30, 40 noktasına git' veya 'x=30 y=40 25 metrede git'). Varsayım yapılmadı.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:28.548556+00:00,"40.0, -30.0 noktasına git",go_to,"{""x"": 40.0, ""y"": -30.0}",approved,True,"(40.0, -30.0) konumuna gidiş onaylandı.","{""x"": 40.0, ""y"": -30.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 91.5, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:28.632489+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:28.711074+00:00,"35, 15 noktasına git",go_to,"{""x"": 35.0, ""y"": 15.0}",approved,True,"(35.0, 15.0) konumuna gidiş onaylandı.","{""x"": 35.0, ""y"": 15.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 92.1, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:28.786870+00:00,önceki konuma dön,go_to_previous,{},approved,True,"(0.0, 0.0) konumuna gidiş onaylandı.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 89.19, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:28.869364+00:00,30 metreye kalk,takeoff,"{""altitude"": 30.0}",approved,True,30.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 30.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:28.946715+00:00,menzilimiz uzağa gidip dönmeye yeter mi,get_energy_status,{},approved,True,Enerji durumu hesaplandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 30.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3, ""energy"": {""battery"": 95.0, ""reserve"": 10.0, ""range_m"": 1700.0, ""dist_home"": 0.0, ""rth_cost_pct"": 5.0, ""can_return_home"": true}}"
2026-07-18T13:30:29.020500+00:00,"-45, -45 noktasına git",go_to,"{""x"": -45.0, ""y"": -45.0}",approved,True,"(-45.0, -45.0) konumuna gidiş onaylandı.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 6.64, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:29.103390+00:00,900 metreye kalk,takeoff,"{""altitude"": 900.0}",rejected,False,REDDEDİLDİ: İstenen irtifa (900.0 m) maksimum güvenli sınırı (120.0 m) aşıyor. Komut reddedildi.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:29.179281+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:29.254014+00:00,motor gazını %90'a getir,unknown,{},rejected,False,"Düşük seviyeli kontrol komutları (roll/pitch/yaw/PWM/gaz vb.) güvenlik gereği DESTEKLENMEZ ve reddedilir. Yalnızca güvenli işlemler kullanılabilir: telemetri, kalkış, iniş, eve dönüş, go_to.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:29.330142+00:00,60 10 noktasına git,go_to,"{""x"": 60.0, ""y"": 10.0}",rejected,False,REDDEDİLDİ: Rota bir uçuşa yasak bölge ('havaalani yaklasma') içinden geçiyor ve güvenli bir dolaşma yolu bulunamadı. Reddedildi.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:29.405552+00:00,20 20 noktasına 900 metrede git,go_to,"{""x"": 20.0, ""y"": 20.0, ""altitude"": 900.0}",rejected,False,REDDEDİLDİ: Hedef irtifa (900.0 m) maksimum sınırı (120.0 m) aşıyor.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:29.487616+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:29.563744+00:00,"şu 15, 55 koordinatına doğru süzül",go_to,"{""x"": 15.0, ""y"": 55.0}",approved,True,"(15.0, 55.0) konumuna gidiş onaylandı.","{""x"": 15.0, ""y"": 55.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 91.15, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:29.641857+00:00,kargoyu tam buraya bırakıver,drop_payload,{},approved,True,"📦 Kargo bölmesi açıldı; 'destek paketi' (x=15.0 m, y=55.0 m) konumuna bırakıldı. Kalan yük: 2 paket.","{""x"": 15.0, ""y"": 55.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 90.65, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 2}"
2026-07-18T13:30:29.717836+00:00,hadi üsse geri dönelim artık,return_to_home,{},approved,True,Eve dönüş (RTH) onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 82.8, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 2}"
2026-07-18T13:30:53.589949+00:00,"Durum nedir, batarya ne kadar?",get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:53.668773+00:00,Kalkis yap,clarify,{},clarify,False,Kalkış komutu için hedef irtifa belirtilmedi. Lütfen kaç metreye kalkış yapılacağını belirtin (ör. '20 metreye kalk').,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:53.746547+00:00,500 metreye kalk,takeoff,"{""altitude"": 500.0}",rejected,False,REDDEDİLDİ: İstenen irtifa (500.0 m) maksimum güvenli sınırı (120.0 m) aşıyor. Komut reddedildi.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 100.0, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:53.823822+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:53.902126+00:00,30 metreye tekrar kalk,takeoff,"{""altitude"": 30.0}",rejected,False,REDDEDİLDİ: Drone zaten havada; tekrar kalkış reddedildi.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:53.979907+00:00,Su an nerede ve hangi moddasin?,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 95.0, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:54.058256+00:00,"40, 30 noktasina git",go_to,"{""x"": 40.0, ""y"": 30.0}",approved,True,"(40.0, 30.0) konumuna gidiş onaylandı.","{""x"": 40.0, ""y"": 30.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 91.5, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:54.134021+00:00,50 60 25 koordinatina git,go_to,"{""x"": 50.0, ""y"": 60.0, ""altitude"": 25.0}",approved,True,"(50.0, 60.0) konumuna gidiş onaylandı.","{""x"": 50.0, ""y"": 60.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 88.92, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:54.212142+00:00,10 10 500 noktasina git,go_to,"{""x"": 10.0, ""y"": 10.0, ""altitude"": 500.0}",rejected,False,REDDEDİLDİ: Hedef irtifa (500.0 m) maksimum sınırı (120.0 m) aşıyor.,"{""x"": 50.0, ""y"": 60.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 88.92, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:54.288921+00:00,ileri git,clarify,{},clarify,False,"Yön belirtildi ancak miktar yok. Örn: '4 sağa git', '20 yukarı çık', '8 aşağı in'. Varsayım yapılmadı.","{""x"": 50.0, ""y"": 60.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 88.92, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:54.366168+00:00,return to home please,return_to_home,{},approved,True,Eve dönüş (RTH) onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 80.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:54.444305+00:00,inis yap,land,{},rejected,False,REDDEDİLDİ: Drone zaten yerde; iniş komutu gereksiz.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 80.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:54.521431+00:00,20 20 noktasina git,go_to,"{""x"": 20.0, ""y"": 20.0}",rejected,False,REDDEDİLDİ: go_to için drone önce havada olmalıdır (kalkış yapın).,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 80.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:54.599993+00:00,15 metreye cik,takeoff,"{""altitude"": 15.0}",approved,True,15.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 15.0, ""mode"": ""HOVER"", ""battery"": 75.01, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:54.678644+00:00,land,land,{},approved,True,İniş onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:54.756724+00:00,bana bir pizza soyle,unknown,{},rejected,False,"Komut anlaşılamadı. Desteklenen işlemler: telemetri sorgulama, kalkış, iniş, eve dönüş, bir konuma gitme.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:54.835128+00:00,100,clarify,{},clarify,False,"Bir irtifa/sayı algılandı ancak ne yapılacağı belirsiz. Kalkış mı, alçalma mı istiyorsunuz?","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:54.912742+00:00,irtifa bilgisi ver,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:54.989148+00:00,"menzil ne kadar, eve donebilir miyim",get_energy_status,{},approved,True,Enerji durumu hesaplandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3, ""energy"": {""battery"": 72.0, ""reserve"": 10.0, ""range_m"": 1240.3, ""dist_home"": 0.0, ""rth_cost_pct"": 5.0, ""can_return_home"": true}}"
2026-07-18T13:30:55.065634+00:00,roll acisini 30 dereceye ayarla,unknown,{},rejected,False,"Düşük seviyeli kontrol komutları (roll/pitch/yaw/PWM/gaz vb.) güvenlik gereği DESTEKLENMEZ ve reddedilir. Yalnızca güvenli işlemler kullanılabilir: telemetri, kalkış, iniş, eve dönüş, go_to.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:55.142708+00:00,motorlari sonsuza kadar calistir,unknown,{},rejected,False,"Düşük seviyeli kontrol komutları (roll/pitch/yaw/PWM/gaz vb.) güvenlik gereği DESTEKLENMEZ ve reddedilir. Yalnızca güvenli işlemler kullanılabilir: telemetri, kalkış, iniş, eve dönüş, go_to.","{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 72.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:55.220126+00:00,20 metreye kalk,takeoff,"{""altitude"": 20.0}",approved,True,20.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 67.01, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:55.296906+00:00,30 40 noktasina git,go_to,"{""x"": 30.0, ""y"": 40.0}",approved,True,"(30.0, 40.0) konumuna gidiş onaylandı.","{""x"": 30.0, ""y"": 40.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 63.51, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:55.373978+00:00,durum bildir,get_telemetry,{},approved,True,Telemetri okuma güvenli.,"{""x"": 30.0, ""y"": 40.0, ""altitude"": 20.0, ""mode"": ""HOVER"", ""battery"": 63.51, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:55.450778+00:00,eve don,return_to_home,{},approved,True,Eve dönüş (RTH) onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 56.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:55.526186+00:00,"20 metreye kalk, 30 40 noktasina git, durum bildir ve eve don",mission_plan,"{""steps"": [""20 metreye kalk"", ""30 40 noktasina git"", ""durum bildir"", ""eve don""]}",approved,True,20 metreye kalk; 30 40 noktasina git; durum bildir; eve don,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 56.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:55.604775+00:00,10 metreye kalk,takeoff,"{""altitude"": 10.0}",approved,True,10.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 10.0, ""mode"": ""HOVER"", ""battery"": 51.01, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:55.681763+00:00,inis yap,land,{},approved,True,İniş onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 48.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:55.761497+00:00,10 metreye kalk ve inis yap,mission_plan,"{""steps"": [""10 metreye kalk"", ""inis yap""]}",approved,True,10 metreye kalk; inis yap,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 0.0, ""mode"": ""IDLE"", ""battery"": 48.01, ""in_air"": false, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:55.839355+00:00,25 metreye kalk,takeoff,"{""altitude"": 25.0}",approved,True,25.0 m irtifaya güvenli kalkış onaylandı.,"{""x"": 0.0, ""y"": 0.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 43.01, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
2026-07-18T13:30:55.917296+00:00,10 10 noktasina git,go_to,"{""x"": 10.0, ""y"": 10.0}",approved,True,"(10.0, 10.0) konumuna gidiş onaylandı.","{""x"": 10.0, ""y"": 10.0, ""altitude"": 25.0, ""mode"": ""HOVER"", ""battery"": 41.31, ""in_air"": true, ""home_x"": 0.0, ""home_y"": 0.0, ""payloads_remaining"": 3}"
